Datum,Wohnungsart,Zimmeranzahl,Wohnungsgrösse_m2,Verkaufspreis,Wohnungs_Adresse,Kanton,Latitude/Longitude,clean,Latitude,Longitude
2022-12-21,unbekannt,3.5,100,0,"Via Alfredo Pioda 56, 6600 Solduno, TI",TI,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,123,0,"Schulstrasse 3B, 3296 Arch, BE",BE,,clean,47.1654583,7.42865795
2022-12-21,unbekannt,7.5,240,0,"Fägswilerstrasse 59B, 8630 Rüti ZH, ZH",ZH,,clean,47.2668766,8.87218137379386
2022-12-21,unbekannt,5.5,156,0,"6060 Sarnen, OW",OW,,clean,46.89627590433131,8.245291608890579
2022-12-21,unbekannt,3.5,99,0,"Via Marco da Carona 9, 6900 Lugano, TI",TI,,clean,46.0126146,8.9584622
2022-12-21,unbekannt,2.5,63,0,"6816 Bissone, TI",TI,,clean,45.9512256,8.96516568
2022-12-21,unbekannt,3.5,113,0,"6816 Bissone, TI",TI,,clean,45.9512256,8.96516568
2022-12-21,New building,3.5,92,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,unbekannt,2.5,59,0,"Heinestrasse 26, 9008 St. Gallen, SG",SG,,clean,47.43449415,9.383654408284945
2022-12-21,New building,5.5,138,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,New building,3.5,92,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,New building,5.5,138,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,New building,4.5,175,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,unbekannt,5.5,154,0,"1920 Martigny, VS",VS,,clean,46.10201942937245,7.075074532640179
2022-12-21,unbekannt,6.0,188,0,"1920 Martigny, VS",VS,,clean,46.10201942937245,7.075074532640179
2022-12-21,unbekannt,4.5,125,0,"Weekendweg 28c, 3646 Einigen, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,5.5,164,0,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,clean,46.9592414,10.3990943
2022-12-21,unbekannt,4.5,98,0,"Sardonastrasse 5, 7000 Chur, GR",GR,,clean,46.861865949999995,9.516345843788514
2022-12-21,unbekannt,1.0,25,0,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,clean,46.9592414,10.3990943
2022-12-21,unbekannt,3.5,65,0,"Hangstrasse 8, 7562 Samnaun-Compatsch, GR",GR,,clean,46.9592414,10.3990943
2022-12-21,unbekannt,4.5,159,0,"Scheidweg 12, 8472 Seuzach, ZH",ZH,,clean,47.53111815,8.730356525131203
2022-12-21,Neubau,4.5,109,0,"Dorfstrasse 23, 3673 Linden, BE",BE,,clean,46.8469379,7.6771307773316515
2022-12-21,Neubau,2.5,61,0,"Dorfstrasse 23, 3673 Linden, BE",BE,,clean,46.8469379,7.6771307773316515
2022-12-21,unbekannt,4.5,125,0,"Meierhofstrasse 15, 5400 Baden, AG",AG,,clean,47.46875025,8.293878369018119
2022-12-21,unbekannt,3.5,100,0,"Via Eco 33, 6644 Orselina, TI",TI,,clean,46.17921375,8.796086065965753
2022-12-21,unbekannt,3.5,100,0,"Via Alfredo Pioda 56, 6600 Solduno, TI",TI,,clean,unbekant,unbekannt
2022-12-21,unbekannt,6.5,125,0,"Via delle Corporazioni 5, 6600 Locarno, TI",TI,,clean,46.1697233,8.7928825
2022-12-21,unbekannt,4.5,120,0,"Via Angelo Nessi 26, 6600 Locarno, TI",TI,,clean,46.1630058,8.7923186
2022-12-21,unbekannt,5.5,180,0,"Via Valle Maggia 57, 6600 Solduno, TI",TI,,clean,unbekant,unbekannt
2022-12-21,unbekannt,5.5,187,0,"Via Vallemaggia 151, 6600 Solduno, TI",TI,,clean,46.17574595,8.764694718345151
2022-12-21,unbekannt,4.5,115,0,"Via del Sole 20, 6900 Lugano, TI",TI,,clean,46.0177869,8.9654388
2022-12-21,Neubau,4.5,120,0,"Städtchenstrasse 97, 7320 Sargans, SG",SG,,clean,47.050671550000004,9.431798751394638
2022-12-21,unbekannt,6.5,146,0,"Etzelstrasse 38, 8635 Dürnten, ZH",ZH,,clean,47.2762258,8.8409925
2022-12-21,unbekannt,4.5,127,0,"Hägendorfstrasse 3, 4616 Kappel SO, SO",SO,,clean,47.3249935,7.84481961700396
2022-12-21,unbekannt,4.5,120,0,"Seebüelstrasse 7, 8185 Winkel, ZH",ZH,,clean,47.4925321,8.5496807
2022-12-21,unbekannt,5.5,110,0,"Oberer Quai 104, 2503 Biel/Bienne, BE",BE,,clean,47.1401732,7.254510124866874
2022-12-21,unbekannt,6.0,161,0,"Scheunerweg 30, 3063 Ittigen, BE",BE,,clean,46.97151195,7.475892144730766
2022-12-21,unbekannt,2.5,40,0,"3906 Saas-Fee, VS",VS,,clean,46.10923404146342,7.928356719512195
2022-12-21,unbekannt,3.5,51,0,"3906 Saas-Fee, VS",VS,,clean,46.10923404146342,7.928356719512195
2022-12-21,unbekannt,5.5,150,0,"Intre-Chè 1, Le Mouret, 1700 Fribourg, FR",FR,,clean,46.748181,7.1805461
2022-12-21,unbekannt,3.5,75,0,"Bahnhofstrasse 10, 3661 Uetendorf, BE",BE,,clean,46.77446375,7.57370370092354
2022-12-21,unbekannt,4.5,115,0,"1997 Haute-Nendaz, VS",VS,,clean,46.1839428,7.2953573
2022-12-21,Neubau,3.5,78,0,"Vordergasse 6, 3858 Hofstetten b. Brienz, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,108,0,"1997 Haute-Nendaz, VS",VS,,clean,46.1839428,7.2953573
2022-12-21,unbekannt,4.5,171,0,"Via Remorino 16, 6648 Minusio, TI",TI,,clean,46.1753806,8.8205469
2022-12-21,unbekannt,4.5,110,0,"3960 Sierre, VS",VS,,clean,46.29183980754392,7.530003431588012
2022-12-21,unbekannt,4.0,87,0,"1997 Haute-Nendaz, VS",VS,,clean,46.1839428,7.2953573
2022-12-21,unbekannt,2.5,55,0,"Via delle Scuole 13, 6900 Paradiso, TI",TI,,clean,45.9905379,8.9465875
2022-12-21,unbekannt,4.5,134,0,"6422 Steinen, SZ",SZ,,clean,47.0492722,8.6101515
2022-12-21,unbekannt,5.5,210,0,"Via dei Ronchi 9, 6900 Lugano, TI",TI,,clean,46.0160566,8.954049482615082
2022-12-21,unbekannt,5.5,180,0,"6816 Bissone, TI",TI,,clean,45.9512256,8.96516568
2022-12-21,unbekannt,5.5,132,0,"6422 Steinen, SZ",SZ,,clean,47.0492722,8.6101515
2022-12-21,unbekannt,3.5,260,0,"Via Privata Maraini 2a, 6942 Savosa, TI",TI,,clean,46.0180939,8.9514604
2022-12-21,unbekannt,4.5,121,0,"Martisackerweg 29, 4203 Grellingen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,100,0,"Ostenbergstrasse, 4410 Liestal, BL",BL,,clean,47.4909808,7.7143685
2022-12-21,unbekannt,2.5,155,0,"1904 Vernayaz, VS",VS,,clean,46.1365416,7.0393423
2022-12-21,unbekannt,5.5,290,0,"1904 Vernayaz, VS",VS,,clean,46.1365416,7.0393423
2022-12-21,unbekannt,3.5,83,0,"1964 Conthey, VS",VS,,clean,46.22599942792793,7.30403071081081
2022-12-21,unbekannt,10.0,280,0,"1206 Genève, GE",GE,,clean,46.1913490898305,6.155401546327683
2022-12-21,unbekannt,3.5,107,0,"1260 Nyon, VD",VD,,clean,46.385256514789916,6.230965553697478
2022-12-21,unbekannt,5.5,148,0,"Neugrubenstrasse 25, 9500 Wil SG, SG",SG,,clean,47.475506499999995,9.052687793784624
2022-12-21,unbekannt,3.5,83,0,"3960 Sierre, VS",VS,,clean,46.29183980754392,7.530003431588012
2022-12-21,unbekannt,2.5,72,0,"Marktstrasse 6, 9244 Niederuzwil, SG",SG,,clean,47.446269099999995,9.143130955171712
2022-12-21,unbekannt,1.5,30,0,"Seestrasse 52, 9326 Horn, TG",TG,,clean,47.4975412,9.4540479
2022-12-21,unbekannt,4.5,108,0,"Quadrellas 60, 7503 Samedan, GR",GR,,clean,46.5380284,9.8712773
2022-12-21,unbekannt,5.0,160,0,"1202 Genève, GE",GE,,clean,46.21641032378049,6.143311406402439
2022-12-21,unbekannt,4.5,99,0,"Via Truscio 5, 6616 Losone, TI",TI,,clean,46.1663979,8.768019
2022-12-21,unbekannt,4.5,160,0,"Vicolo Motto di Lena 2, 6648 Minusio, TI",TI,,clean,46.1771526,8.8082488
2022-12-21,unbekannt,5.5,131,0,"Binzhofstrasse 89, 8404 Winterthur, ZH",ZH,,clean,47.51920015,8.75153845
2022-12-21,unbekannt,3.5,80,0,"Hauentalstrasse 169, 8200 Schaffhausen, SH",SH,,clean,47.71692635,8.61957585
2022-12-21,unbekannt,5.0,115,0,"Römerstrasse 21, 4512 Bellach, SO",SO,,clean,47.2131898,7.5078613
2022-12-21,unbekannt,4.5,100,0,"1950 Sion, VS",VS,,clean,46.230390014467496,7.357020468105118
2022-12-21,unbekannt,4.5,121,0,"Jägerweg 93, 3627 Heimberg, BE",BE,,clean,46.7778498,7.605933439942871
2022-12-21,unbekannt,4.5,164,0,"Rebhaldenstrasse 26, 8596 Scherzingen, TG",TG,,clean,47.633499900000004,9.222942000000003
2022-12-21,unbekannt,3.5,136,0,"Solothurnstrasse 49, 3322 Urtenen-Schönbühl, BE",BE,,clean,47.026988,7.501047690297445
2022-12-21,Neubau,4.5,163,0,"Hechtweg 10, 3600 Thun, BE",BE,,clean,46.729130850000004,7.62867005
2022-12-21,Neubau,4.5,164,0,"Hechtweg 10, 3600 Thun, BE",BE,,clean,46.729130850000004,7.62867005
2022-12-21,unbekannt,1.5,80,0,"Wasgenring 94, 4055 Basel, BS",BS,,clean,47.5599517,7.5643498
2022-12-21,unbekannt,5.5,122,0,"Neumattweg 24, 4537 Wiedlisbach, BE",BE,,clean,47.24960565,7.649087175135201
2022-12-21,Neubau,4.5,131,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,Neubau,3.5,119,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,Neubau,4.5,131,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,Neubau,4.5,188,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,Neubau,3.5,119,0,"Hauptstrasse 23, 8274 Tägerwilen, TG",TG,,clean,47.65902235,9.125767397274435
2022-12-21,unbekannt,7.0,196,0,"Lerchenstrasse 2, 4059 Basel, BS",BS,,clean,47.5395779,7.587995
2022-12-21,unbekannt,4.5,134,0,"Unterer Kanalweg 11, 3252 Worben, BE",BE,,clean,47.1054055,7.2930301
2022-12-21,unbekannt,4.5,116,0,"Julia Gauss-Strasse 15, 4056 Basel, BS",BS,,clean,47.5672264,7.5649406
2022-12-21,unbekannt,4.5,105,0,"Hauptstrasse 50, 4302 Augst BL, BL",BL,,clean,47.5351041,7.719027
2022-12-21,unbekannt,4.5,177,0,"Wangenstrasse 2e, 8604 Volketswil, ZH",ZH,,clean,47.4072555,8.681116849999999
2022-12-21,unbekannt,3.5,83,0,"Untere Hardmatten 10, 4653 Obergösgen, SO",SO,,clean,47.36189775,7.946962814527272
2022-12-21,unbekannt,3.5,98,0,"Vorderer Schermen 4, 3063 Ittigen, BE",BE,,clean,46.97359495,7.47678851705151
2022-12-21,unbekannt,2.5,66,0,"Via Stazione 14, 6900 Lugano, TI",TI,,clean,46.0399507,8.9324117
2022-12-21,unbekannt,5.5,147,0,"Hofmannstrasse 24, 8405 Winterthur, ZH",ZH,,clean,47.48266085,8.758513350000001
2022-12-21,unbekannt,3.5,95,0,"Unterdorfstrasse 9, 5607 Hägglingen, AG",AG,,clean,47.3891821,8.2508276
2022-12-21,unbekannt,4.5,116,0,"Unterdorfstrasse 9, 5607 Hägglingen, AG",AG,,clean,47.3891821,8.2508276
2022-12-21,unbekannt,5.5,154,0,"Wiesentalstrasse 26A, 8355 Aadorf, TG",TG,,clean,47.49192755,8.900451725956199
2022-12-21,unbekannt,5.5,123,0,"Avenue Reller 32, 1804 Corsier-sur-Vevey, VD",VD,,clean,46.467935,6.838429
2022-12-21,unbekannt,1.5,34,0,"3930 Visp, VS",VS,,clean,46.29466820860215,7.882711887096774
2022-12-21,Neubau,4.5,92,0,"Vordergasse 8, 3858 Hofstetten b. Brienz, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,92,0,"Via Val Magin 1, 6900 Lugano, TI",TI,,clean,46.0477402,8.9859197
2022-12-21,unbekannt,4.5,115,0,"Dorfstrasse 46, 3624 Goldiwil (Thun), BE",BE,,clean,46.7631407,7.664373040654344
2022-12-21,unbekannt,3.5,93,0,"Föhrenweg 4, 5606 Dintikon, AG",AG,,clean,47.364971,8.2310663
2022-12-21,unbekannt,3.5,120,0,"Via alle Vigne 31, 6600 Locarno, TI",TI,,clean,46.1710997,8.7756173
2022-12-21,Neubau,4.5,164,0,"Hechtweg 10, 3645 Gwatt (Thun), BE",BE,,clean,46.729130850000004,7.62867005
2022-12-21,Neubau,4.5,163,0,"Hechtweg 10, 3645 Gwatt (Thun), BE",BE,,clean,46.729130850000004,7.62867005
2022-12-21,unbekannt,2.5,116,0,"Grand Champsec, 1950 Sion, VS",VS,,clean,46.2327569,7.3880711
2022-12-21,unbekannt,3.5,111,0,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,clean,47.4932422,7.5800944
2022-12-21,unbekannt,6.5,158,0,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,clean,47.4932422,7.5800944
2022-12-21,unbekannt,6.5,158,0,"Benkenstrasse 22, 4153 Reinach BL, BL",BL,,clean,47.4932422,7.5800944
2022-12-21,unbekannt,8.5,268,0,"Gäuggeliweg 31, 7250 Klosters, GR",GR,,clean,46.8782703,9.8785925
2022-12-21,unbekannt,4.5,90,0,"1993 Veysonnaz, VS",VS,,clean,46.1955082,7.3363267
2022-12-21,unbekannt,4.5,127,0,"Via Giovanni Nizzola 10, 6500 Bellinzona, TI",TI,,clean,46.1890075,9.0203435
2022-12-21,unbekannt,4.5,122,0,"L'Ere di Canòvo 3, 6702 Claro, TI",TI,,clean,46.2542484,9.0207159
2022-12-21,unbekannt,3.5,110,0,"Lungolago Giuseppe Motta 2, 6815 Melide, TI",TI,,clean,45.9520787,8.9448982
2022-12-21,unbekannt,4.5,121,0,"Martisackerweg 29, 4203 Grellingen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,112,0,"Martisackerweg 29, 4203 Grellingen, BL",BL,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,97,0,"1890 St-Maurice, VS",VS,,clean,39.87287,-75.096629
2022-12-21,Neubau,3.5,86,0,"1987 Hérémence, VS",VS,,clean,46.162748057509994,7.395490420788121
2022-12-21,unbekannt,8.5,0,0,"Alpenstrasse 2, 3800 Interlaken, BE",BE,,clean,46.68406735,7.858073929829546
2022-12-21,unbekannt,4.5,162,0,"1926 Fully, VS",VS,,clean,46.14029517131757,7.11767097483108
2022-12-21,unbekannt,3.5,88,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,3.5,88,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,3.5,128,0,"1971 Champlan (Grimisuat), VS",VS,,clean,46.2472252,7.3723833
2022-12-21,unbekannt,3.5,88,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,1.5,40,0,"1957 Ardon, VS",VS,,clean,46.20931061673077,7.259775590384616
2022-12-21,unbekannt,3.5,74,0,"1971 Champlan (Grimisuat), VS",VS,,clean,46.2472252,7.3723833
2022-12-21,unbekannt,5.5,143,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,1.5,39,0,"1958 Uvrier, VS",VS,,clean,46.2498087,7.4164133
2022-12-21,unbekannt,4.5,120,0,"Mühleweg 16, 2543 Lengnau BE, BE",BE,,clean,47.1822333,7.363880849999999
2022-12-21,Neubau,4.5,175,0,"Aeulistrasse 25, 7310 Bad Ragaz, SG",SG,,clean,47.012222,9.507064
2022-12-21,unbekannt,4.5,0,0,"Blumensteinstrasse 17, 3012 Bern, BE",BE,,clean,46.9552749,7.4263252
2022-12-21,unbekannt,2.0,58,0,"10 Rue du Centre Sportif, 1936 Verbier, VS",VS,,clean,46.097714,7.2242466
2022-12-21,unbekannt,4.5,124,0,"1400 Yverdon-les-Bains, VD",VD,,clean,46.77837508881694,6.643168887148194
2022-12-21,unbekannt,3.5,126,0,"Via al Lido 17, 6817 Maroggia, TI",TI,,clean,45.9339018,8.9700259
2022-12-21,unbekannt,4.5,0,0,"1920 Martigny, VS",VS,,clean,46.10201942937245,7.075074532640179
2022-12-21,unbekannt,3.5,77,0,"Rue des Fontaines 1, 1058 Villars-Tiercelin, VD",VD,,clean,46.62597995,6.703239700000002
2022-12-21,unbekannt,4.5,133,0,"Bürenstrasse 17, 3298 Oberwil b. Büren, BE",BE,,clean,unbekant,unbekannt
2022-12-21,unbekannt,4.5,110,0,"Route de Nendaz 153, 1950 Sion, VS",VS,,clean,46.2201699,7.3676926
2022-12-21,unbekannt,4.5,90,0,"Brüggmatteweg 1A, 3714 Frutigen, BE",BE,,clean,46.5835737,7.656915279452055
2022-12-21,unbekannt,2.5,42,0,"Brüggmatteweg 1A, 3714 Frutigen, BE",BE,,clean,46.5835737,7.656915279452055
2022-12-21,unbekannt,4.5,123,0,"1950 Sion, VS",VS,,clean,46.230390014467496,7.357020468105118
2022-12-21,unbekannt,5.5,224,0,"1950 Sion, VS",VS,,clean,46.230390014467496,7.357020468105118
2022-12-21,unbekannt,4.5,131,0,"Pfannenstielstrasse 128, 8706 Meilen, ZH",ZH,,clean,47.27104985,8.654909941823252
2022-12-21,unbekannt,3.5,103,0,"Pfannenstielstrasse 128, 8706 Meilen, ZH",ZH,,clean,47.27104985,8.654909941823252
2022-12-21,unbekannt,4.5,142,0,"Pfannenstielstrasse 128, 8706 Meilen, ZH",ZH,,clean,47.27104985,8.654909941823252
2022-12-21,unbekannt,3.0,78,0,"Chemin des Crêtes 44, 1997 Haute-Nendaz, VS",VS,,clean,46.184218,7.2913851
2022-12-21,unbekannt,4.5,148,0,"Dammstrasse 4, 8180 Bülach, ZH",ZH,,clean,47.5219161,8.540309378174387
2022-12-21,unbekannt,4.5,122,0,"Stettemerstrasse 50, 8207 Schaffhausen, SH",SH,,clean,47.7231015,8.656224937355368
2022-12-21,unbekannt,5.5,247,0,"6816 Bissone, TI",TI,,clean,45.9512256,8.96516568
2022-12-21,unbekannt,3.5,155,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,4.0,93,0,"1630 Bulle, FR",FR,,clean,46.6190401035117,7.055492788795987
2022-12-21,unbekannt,2.5,65,0,"Gygerweg 11, 3700 Spiez, BE",BE,,clean,46.68507665,7.663774518402777
2022-12-21,Neubau,4.5,149,0,"Frutigenstrasse 22, 3700 Spiez, BE",BE,,clean,46.6834213,7.6645304
2022-12-21,unbekannt,4.5,138,0,"Bachstrasse 83, 5436 Würenlos, AG",AG,,clean,47.4478896,8.3707845
2022-12-21,unbekannt,2.5,61,0,"Talackerstrasse 5B, 3604 Thun, BE",BE,,clean,46.7461392,7.625274664008321
2022-12-21,unbekannt,4.5,113,0,"Hauptstrasse 43, 3800 Unterseen, BE",BE,,clean,46.684887,7.8498808
2022-12-21,unbekannt,3.5,102,0,"3960 Sierre, VS",VS,,clean,46.29183980754392,7.530003431588012
2022-12-21,unbekannt,4.5,114,0,"Im See 10, 8187 Weiach, ZH",ZH,,clean,47.56293275,8.424833996694154
2022-12-21,unbekannt,4.5,139,0,"Florahof 14, 8353 Elgg, ZH",ZH,,clean,47.4951095,8.864383400513248
2022-12-21,unbekannt,4.5,109,0,"Maulbeerstrasse 12, 4058 Basel, BS",BS,,clean,47.5666559,7.5997577
2022-12-21,unbekannt,3.5,90,0,"Via Canonico Ghiringhelli, 6500 Bellinzona, TI",TI,,clean,46.1895009,9.0183769
2022-12-21,unbekannt,3.5,80,0,"1911 Ovronnaz, VS",VS,,clean,46.1989846,7.1723377
2022-12-21,unbekannt,4.5,0,0,"Neuenburgerstrasse 4, 5004 Aarau, AG",AG,,clean,47.3990802,8.061951
2022-12-21,unbekannt,2.0,61,0,"6648 Minusio, TI",TI,,clean,46.178578073809526,8.826198778571428
2022-12-21,unbekannt,3.5,50,0,"Finnu, 3939 Eggerberg, VS",VS,,clean,46.3139498,7.8959419
2022-12-21,Neubau,3.5,106,0,"Via Franco Zorzi 4, 6900 Paradiso, TI",TI,,clean,45.9913457,8.9433785
2022-12-21,unbekannt,3.0,87,0,"Rossweidstrasse 1, 7270 Davos Platz, GR",GR,,clean,46.8028705,9.830301645340619
2022-12-21,Neubau,3.5,106,0,"Via Franco Zorzi 4, 6900 Paradiso, TI",TI,,clean,45.9913457,8.9433785
2022-12-21,unbekannt,3.5,88,0,"Bleicherweg 21, 4102 Binningen, BL",BL,,clean,47.5407848,7.566545331164695
2022-12-21,unbekannt,3.5,75,0,"Schulstrasse 22, 4127 Birsfelden, BL",BL,,clean,47.5541414,7.6243812
2022-12-21,unbekannt,4.5,144,0,"Laurenz-Custer-Strasse 2, 9424 Rheineck, SG",SG,,clean,47.4699421,9.576351569918145
2022-12-21,unbekannt,5.5,103,0,"Stationsstrasse 54, 3626 Hünibach, BE",BE,,clean,46.747685000000004,7.64823609281609
2022-12-21,unbekannt,4.5,102,0,"Stationsstrasse 54, 3626 Hünibach, BE",BE,,clean,46.747685000000004,7.64823609281609
2022-12-21,unbekannt,4.5,135,0,"3904 Naters, VS",VS,,clean,46.323376704761905,7.987284695238095
2022-12-21,unbekannt,4.5,124,0,"Hauptstrasse 48a, 2554 Meinisberg, BE",BE,,clean,47.1585868,7.3472251
2022-12-21,unbekannt,5.5,140,0,"3902 Glis, VS",VS,,clean,46.31065342993631,7.980086503821656
2022-12-21,unbekannt,5.5,181,0,"Witackergasse 11, 8887 Mels, SG",SG,,clean,47.059172,9.4178906
2022-12-21,unbekannt,4.5,104,0,"Via Remorino 16, 6648 Minusio, TI",TI,,clean,46.1753806,8.8205469
2022-12-21,unbekannt,4.5,96,0,"Bodenacherstrasse 85, 8121 Benglen, ZH",ZH,,clean,47.35997045,8.64027992514212
2022-12-21,unbekannt,4.5,173,0,"Haldenweg 11b, 3600 Thun, BE",BE,,clean,46.7494448,7.649100868080126
2022-12-21,unbekannt,4.0,93,0,"Via del Sarto 70, 6655 Intragna, TI",TI,,clean,unbekant,unbekannt
2022-12-21,unbekannt,3.5,116,0,"Via delle Scuole 11, 6900 Paradiso, TI",TI,,clean,45.9905379,8.9465875
2022-12-21,unbekannt,3.5,80,0,"Via Rovere 7, 6932 Breganzona, TI",TI,,clean,46.0077709,8.9351092
2022-12-21,unbekannt,4.5,174,0,"1201 Genève, GE",GE,,clean,46.2097945851476,6.145442809870849
2022-12-21,unbekannt,3.5,100,0,"Via alle Vigne 31, 6600 Locarno, TI",TI,,clean,46.1710997,8.7756173
2022-12-21,unbekannt,3.5,108,0,"Grand Champsec, 1950 Sion, VS",VS,,clean,46.2327569,7.3880711
2022-12-21,unbekannt,2.5,69,0,"Grand Champsec, 1950 Sion, VS",VS,,clean,46.2327569,7.3880711
2022-12-21,unbekannt,5.0,141,0,"1206 Genève, GE",GE,,clean,46.1913490898305,6.155401546327683
2022-12-21,unbekannt,3.5,0,0,"Via Verbano, 6710 Biasca, TI",TI,,clean,46.3594669,8.9703846
2022-12-21,unbekannt,1.5,32,0,"Via al Chioso 15, 6900 Lugano, TI",TI,,clean,46.0089456,8.9622081
2022-12-21,unbekannt,2.5,69,0,"Grand Champsec, 1950 Sion, VS",VS,,clean,46.2327569,7.3880711
2022-12-21,unbekannt,2.5,71,0,"Grand Champsec, 1950 Sion, VS",VS,,clean,46.2327569,7.3880711
2022-12-21,unbekannt,2.5,95,0,"6402 Merlischachen, SZ",SZ,,clean,47.0655534,8.4071994
2022-12-21,unbekannt,5.5,190,0,"Via Canonico Ghiringhelli, 6500 Bellinzona, TI",TI,,clean,46.1895009,9.0183769
2022-12-21,unbekannt,3.5,80,0,"Summer Village 12, 6992 Vernate, TI",TI,,clean,45.9922475,8.8879252
2022-12-21,unbekannt,3.5,90,0,"Via Cantonale 47, 6652 Tegna, TI",TI,,clean,46.18683955,8.745317102335498
2022-12-21,unbekannt,3.5,107,0,"Via R. Leoncavallo 50a, 6614 Brissago, TI",TI,,clean,46.1208549,8.7113866
2022-12-21,unbekannt,5.5,115,0,"6930 Bedano, TI",TI,,clean,46.0519208625,8.92309309375
2022-12-21,unbekannt,4.5,136,0,"6500 Bellinzona, TI",TI,,clean,46.1933488,9.0261483
2022-12-21,unbekannt,3.5,88,0,"1907 Saxon, VS",VS,,clean,46.14568773607306,7.175871859715881
2022-12-21,unbekannt,1.5,40,0,"1957 Ardon, VS",VS,,clean,46.20931061673077,7.259775590384616
2022-12-21,unbekannt,3.5,105,0,"3974 Mollens VS, VS",VS,,clean,46.3134481192389,7.519546981183932
2022-12-21,unbekannt,5.5,162,0,"1950 Sion, VS",VS,,clean,46.230390014467496,7.357020468105118
2022-12-21,unbekannt,4.5,96,0,"Spycherweg 17, 4515 Oberdorf SO, SO",SO,,clean,47.2302382,7.504820089786261
2022-12-21,Neubau,4.5,111,0,"Strässli 33, 7203 Trimmis, GR",GR,,clean,46.9065155,9.5603752
2022-12-21,Neubau,3.5,97,0,"Strässli 33, 7203 Trimmis, GR",GR,,clean,46.9065155,9.5603752
2022-12-21,Neubau,4.5,111,0,"Strässli 33, 7203 Trimmis, GR",GR,,clean,46.9065155,9.5603752
2022-12-21,Neubau,2.5,60,0,"Strässli 33, 7203 Trimmis, GR",GR,,clean,46.9065155,9.5603752
2022-12-21,unbekannt,3.5,129,0,"1124 Gollion, VD",VD,,clean,46.5861040625,6.5116628125
2022-12-21,unbekannt,3.5,68,0,"Städelistrasse 5, 7317 Valens, SG",SG,,clean,46.965911,9.4760621
2022-12-21,unbekannt,2.0,53,0,"3963 Crans-Montana, VS",VS,,clean,46.30872290202726,7.480706208493534
2022-12-21,unbekannt,3.5,99,0,"Eichrainstrasse 21, 8052 Zürich, ZH",ZH,,clean,47.4292692,8.54668238769231
2022-12-21,unbekannt,4.5,132,0,"6612 Ascona, TI",TI,,clean,46.155333166315785,8.769234411578948
2022-12-21,unbekannt,3.5,121,0,"Rapperswil SG, 8640 Rapperswil SG, SG",SG,,clean,47.2249553,8.8168416
2022-12-21,unbekannt,4.5,104,0,"3968 Veyras, VS",VS,,clean,46.3033083443787,7.537753601972386
2022-12-21,unbekannt,4.5,135,0,"Im Grund 12, 9553 Bettwiesen, TG",TG,,clean,47.4993187,9.026822519178687
2022-12-21,unbekannt,3.5,96,0,"6600 Locarno, TI",TI,,clean,46.170792973200996,8.787640932754343
2022-12-21,unbekannt,4.5,126,0,"Chilerai 8, 8602 Wangen b. Dübendorf, ZH",ZH,,clean,47.409332,8.64732353173994
2022-12-21,unbekannt,4.5,122,0,"6802 Rivera, TI",TI,,clean,16.0439227,120.798929
2022-12-21,unbekannt,3.5,135,0,"Route de la Genevrausaz 12, 1822 Chernex, VD",VD,,clean,46.4461979,6.904524798045321
